"Time","Location","Month","Intervention","mu","li","ui","xi","yi","Source","Year","Count"
66,1,"6",1,0.00767790845100081,5.09678151264961e-13,0.0810507557622287,6.15143624860237e-08,0.000700570082931922,"Water",2010,9
67,1,"7",1,0.125142132574021,5.58077512762572e-10,0.706289498523153,6.88039589270062e-05,0.178237912061138,"Water",2010,12
68,1,"8",1,0.0491033532530644,2.78336312469076e-10,0.304640451108288,0.000174734678992218,0.05916474148925,"Water",2010,11
69,1,"9",1,0.0444339160026701,1.07256870217599e-10,0.329633339870927,1.53593922897249e-05,0.0438890400047903,"Water",2010,11
70,1,"10",1,0.0105608280061686,3.86951753704201e-11,0.0995571952084838,3.80839911216377e-06,0.00360321246889662,"Water",2010,6
71,1,"11",1,0.0085671464371862,1.14981536289456e-11,0.0835153224459617,8.78275153472194e-07,0.00200697776820331,"Water",2010,12
72,1,"12",1,0.0429755793816939,1.1894136280004e-10,0.344358560287063,1.337678206801e-05,0.03700337967113,"Water",2010,9
73,1,"1",1,0.0423524465366752,7.46393013018569e-09,0.320406028929597,6.30911114213253e-05,0.0404379506905976,"Water",2011,7
74,1,"2",1,0.130836469004436,8.54287344280629e-13,0.767249262057612,8.17992388425992e-06,0.175154665060601,"Water",2011,7
75,1,"3",1,0.00749103272201495,4.63773628355446e-12,0.0733503923015862,3.55855365758221e-07,0.0012114872029141,"Water",2011,9
76,1,"4",1,0.0103846890575857,2.54140246486668e-13,0.106937508099394,2.23532943229823e-08,0.00036065913221683,"Water",2011,4
77,1,"5",1,0.182631769925008,2.3142245520211e-11,0.756507741387919,0.000125268649579079,0.304060301748394,"Water",2011,10
78,1,"6",1,0.00705995850346878,5.17526206310971e-13,0.0737448700121607,6.03572662725142e-08,0.000695060332485911,"Water",2011,14
79,1,"7",1,0.112562430668724,5.2753610683079e-10,0.668991567847514,6.39267774457802e-05,0.153118902497498,"Water",2011,14
80,1,"8",1,0.0608973117760066,3.35782695208461e-10,0.381031335961125,0.000204566005717394,0.0733659355608944,"Water",2011,10
81,1,"9",1,0.0476811801223889,9.8714688534903e-11,0.367829282468081,1.49143927041589e-05,0.0453239354825913,"Water",2011,8
82,1,"10",1,0.0114519948623814,3.84323675947329e-11,0.108983195041129,3.90472453823621e-06,0.00359751758854731,"Water",2011,10
83,1,"11",1,0.00779297161666415,9.97942878919414e-12,0.0758668138566968,8.44175061306786e-07,0.00192345276493629,"Water",2011,17
84,1,"12",1,0.0341554858690137,1.26153118872136e-10,0.25495370491737,1.33034243335284e-05,0.0335746829558669,"Water",2011,10
85,1,"1",1,0.0852411519514102,7.16685593785556e-09,0.518524685139997,6.30536862414115e-05,0.110920287259452,"Water",2012,7
86,1,"2",1,0.128492105373623,8.1424992563817e-13,0.77256529327918,7.40709014550574e-06,0.166206964426673,"Water",2012,10
87,1,"3",1,0.00621465510442816,4.21769664939274e-12,0.0616709685297599,3.23436630042395e-07,0.00109008641222328,"Water",2012,10
88,1,"4",1,0.0103507878918898,2.52214826187588e-13,0.107704599487596,2.27035022918509e-08,0.000362821324746721,"Water",2012,3
89,1,"5",1,0.143845937938396,2.65301686363179e-11,0.691822734469381,0.000130334612701795,0.223342582970686,"Water",2012,6
90,1,"6",1,0.00905434565622171,5.95089522919458e-13,0.0920551007941902,6.68939028662838e-08,0.000777477327690407,"Water",2012,8
91,1,"7",1,0.140140737371395,6.09126387074713e-10,0.769731473105568,7.12801588834018e-05,0.202100135622974,"Water",2012,8
92,1,"8",1,0.0512863994269445,2.63829308823427e-10,0.317452547764319,0.000172977910679883,0.0610273173690246,"Water",2012,9
93,1,"9",1,0.0845396712027085,1.44353512136054e-10,0.488164632219995,2.27452011286879e-05,0.11878577040564,"Water",2012,15
94,1,"10",1,0.00974448237424412,4.22206829533256e-11,0.0922066140685534,4.02947504076867e-06,0.00367929780350407,"Water",2012,15
95,1,"11",1,0.00732822831735626,1.09846442371882e-11,0.070945429185062,8.93573790716131e-07,0.00201511067173416,"Water",2012,10
96,1,"12",1,0.0878469664296155,1.49201522346656e-10,0.610139817782399,1.53293956267109e-05,0.0977001627007657,"Water",2012,10
97,1,"1",1,0.0355938949849182,7.71212376722344e-09,0.252307186018479,6.42655508046402e-05,0.0370405649352652,"Water",2013,14
98,1,"2",1,0.128624239076641,8.21035310572015e-13,0.766000734899837,7.53599683464731e-06,0.16624902533727,"Water",2013,3
99,1,"3",1,0.00690046521111738,4.74258813154607e-12,0.067760271043204,3.59447433052869e-07,0.00121105786780685,"Water",2013,8
100,1,"4",1,0.0104447079777512,2.51072625504571e-13,0.108175627184208,2.24426209815441e-08,0.000362011984734597,"Water",2013,1
101,1,"5",1,0.143675148769222,2.31425842904896e-11,0.755405286720011,0.000117995417496885,0.205335052499652,"Water",2013,3
102,1,"6",1,0.00736100025532426,5.17793517996818e-13,0.0766859945811078,6.03804808343615e-08,0.000670858521891269,"Water",2013,8
103,1,"7",1,0.236008528959809,8.46555924161392e-10,0.869827200432643,0.000101242728125098,0.455024649193342,"Water",2013,15
104,1,"8",1,0.0506678269810008,2.75568240828243e-10,0.320362506024819,0.000169569939835132,0.0597551897767283,"Water",2013,11
105,1,"9",1,0.0365369341940733,9.77479234848746e-11,0.259311476480493,1.48234434026388e-05,0.0386462457281037,"Water",2013,17
106,1,"10",1,0.0104657681084786,4.03017510561372e-11,0.100566182876542,4.04392867791148e-06,0.00384834515016253,"Water",2013,13
107,1,"11",1,0.00605062403224946,9.18466753458721e-12,0.0587498744375388,7.52211406158607e-07,0.00169678914390252,"Water",2013,23
108,1,"12",1,0.0297423768583707,1.25696527391421e-10,0.217077623106005,1.24275520121998e-05,0.0302804824602897,"Water",2013,28
109,1,"1",1,0.033733389327889,6.98875374315831e-09,0.232398343305908,6.24001647169349e-05,0.0365925309995437,"Water",2014,12
110,1,"2",1,0.128643383287257,8.54454010929785e-13,0.767707495885749,7.45668059727775e-06,0.166186408676122,"Water",2014,15
111,1,"3",1,0.00657211891960061,4.59209421507608e-12,0.0668303696829623,3.3501755707855e-07,0.00115314066041374,"Water",2014,16
112,1,"4",1,0.0081412306686814,2.52533621825232e-13,0.0884943460919499,2.21648114915473e-08,0.000353137695725005,"Water",2014,3
113,1,"5",1,0.144080393618423,2.17482845408766e-11,0.753565565372327,0.00011500569762757,0.209521368305865,"Water",2014,5
114,1,"6",1,0.00804964903162561,5.32291989718921e-13,0.0845217749546179,6.29732001556444e-08,0.000710969173852699,"Water",2014,9
115,1,"7",1,0.114970070848373,6.04517711284389e-10,0.631819663158069,7.01546479933323e-05,0.166047409315261,"Water",2014,12
116,1,"8",1,0.112617792543819,4.09734223813775e-10,0.576989665502561,0.00027618526223176,0.163209946303142,"Water",2014,18
117,1,"9",1,0.0451803596388406,9.77218505248263e-11,0.337126035017015,1.50619424607638e-05,0.0436838235352923,"Water",2014,12
118,1,"10",1,0.0107902215488001,4.62292450116753e-11,0.103636342800601,4.25151631916243e-06,0.00400944425862991,"Water",2014,14
119,1,"11",1,0.00817230278972714,1.37579651092272e-11,0.0805957234835997,1.20266443344056e-06,0.00257255150997596,"Water",2014,19
120,1,"12",1,0.0416420700778638,1.37161038235068e-10,0.320439027018917,1.46016050943976e-05,0.039017674080131,"Water",2014,14
1,0,"1",0,0.00719073643170816,9.63625096641138e-06,0.0437381312503424,0.000418298180921264,0.00782070359003531,"Other",2005,NA
2,0,"2",0,0.00362467685975022,6.54163889167859e-07,0.0285652481325869,5.48203441712474e-05,0.002208436805613,"Other",2005,4
3,0,"3",0,0.0226990835513574,2.23455245820222e-06,0.162651329644658,0.000426654789703591,0.0213434757858336,"Other",2005,5
4,0,"4",0,0.00416039177345517,8.00632308356916e-07,0.0342672393307957,6.33146391575015e-05,0.0024978853074334,"Other",2005,7
5,0,"5",0,0.00941266442706515,2.23070386163459e-06,0.071627876550401,0.000182215994003493,0.0078408901371362,"Other",2005,16
6,0,"6",0,0.00418262413977224,1.20550364366762e-06,0.0319021734214763,9.62295020346022e-05,0.00324234070868742,"Other",2005,5
7,0,"7",0,0.00733959059008867,1.34847304439795e-06,0.0528467253173733,0.000154781479711343,0.00675599911151814,"Other",2005,5
8,0,"8",0,0.00575042510086418,7.74473472882987e-07,0.0433726928306626,8.0555506943879e-05,0.00481162980726293,"Other",2005,11
9,0,"9",0,0.00887868021718601,2.94292669893282e-06,0.0652139602613968,0.00022144456785273,0.0078446394035241,"Other",2005,12
10,0,"10",0,0.0149487007181003,5.27404114858838e-06,0.0905124165114734,0.000511412281648781,0.0176722129211322,"Other",2005,16
11,0,"11",0,0.0244408739898957,3.38915852446678e-06,0.11115626196019,0.000632128679118268,0.0366954751674901,"Other",2005,36
12,0,"12",0,0.00470012623357146,8.46155173088145e-07,0.0347114892561403,9.23148488620594e-05,0.00417195732701687,"Other",2005,20
13,0,"1",0,0.0119267108383196,1.758471719492e-05,0.0729816704556857,0.000732999641007851,0.0134341156007388,"Other",2006,18
14,0,"2",0,0.00367565775973937,7.84203476064686e-07,0.029595402901489,6.47471213382885e-05,0.00254833329440503,"Other",2006,16
15,0,"3",0,0.0170105969215443,2.9825547495255e-06,0.105955923808868,0.000541106932335004,0.0195456342728189,"Other",2006,16
16,0,"4",0,0.00368161331571376,7.50680833595805e-07,0.0300181285773891,5.84129690231261e-05,0.00228946589258739,"Other",2006,9
17,0,"5",0,0.00633649773145765,1.89237629747092e-06,0.0455806210514133,0.000154862220837108,0.00586326739086372,"Other",2006,24
18,0,"6",0,0.00353338934240868,1.19327542597233e-06,0.0263408374678709,9.08511473744995e-05,0.00295419047461768,"Other",2006,23
19,0,"7",0,0.00648022200077247,1.26629753204769e-06,0.0461189431827723,0.000141287420626569,0.00617333526245268,"Other",2006,14
20,0,"8",0,0.00666131192021659,9.72833907725191e-07,0.0498836363731799,9.9389794288076e-05,0.00572753472926092,"Other",2006,15
21,0,"9",0,0.00858607753720018,2.48540256169872e-06,0.0660624281590392,0.000186552988054652,0.00690616200328646,"Other",2006,10
22,0,"10",0,0.0181014658767352,6.16662215447992e-06,0.105606278195687,0.000625534618420967,0.0222663070467711,"Other",2006,11
23,0,"11",0,0.0185225563400065,1.77628407476965e-06,0.0982216716477284,0.000331872851811149,0.0254812330787267,"Other",2006,23
24,0,"12",0,0.00491281187380439,8.71103280224966e-07,0.0362828269086128,9.82084212650932e-05,0.00450333507153808,"Other",2006,29
25,0,"1",0,0.00524121227337441,7.12105417814876e-06,0.0320817292598205,0.000300354339250702,0.00580039687980876,"Other",2007,28
26,0,"2",0,0.00278501543893062,5.9710620437983e-07,0.0223393918479036,4.68966338691817e-05,0.00180027958114619,"Other",2007,17
27,0,"3",0,0.0186637143564244,2.75585101491112e-06,0.122025331724667,0.000523380517652588,0.0201628783461455,"Other",2007,10
28,0,"4",0,0.00421766188336768,8.65978757706069e-07,0.0346802181766072,6.73584646801947e-05,0.00270951735619719,"Other",2007,9
29,0,"5",0,0.00736798178218185,2.37508077114107e-06,0.0528960838333588,0.00019126666498969,0.00700886990224107,"Other",2007,17
30,0,"6",0,0.00486869183005678,1.57843753646299e-06,0.036954158600575,0.000120406876604843,0.00397509727592036,"Other",2007,14
31,0,"7",0,0.00911470578102164,1.89238431184682e-06,0.0644018080366706,0.00020886354105203,0.00886892100232538,"Other",2007,16
32,0,"8",0,0.00675301820688985,8.82520901555994e-07,0.0514247061463336,9.07484405324653e-05,0.00534319308279857,"Other",2007,6
33,0,"9",0,0.0117465127933965,4.10665045714088e-06,0.0883100638049202,0.000291586286290612,0.0102202080145193,"Other",2007,9
34,0,"10",0,0.0122412209648385,4.21262866902926e-06,0.0736396767700084,0.00042909758437993,0.0145984128821304,"Other",2007,18
35,0,"11",0,0.0137488336536084,1.76294357916237e-06,0.0697901393862218,0.000331546961414774,0.0193902747583579,"Other",2007,30
36,0,"12",0,0.00556668901343182,9.60919099708971e-07,0.0408023387608827,0.000107486776916519,0.00493179160630481,"Other",2007,26
37,0,"1",1,0.019132329531854,4.03542121614025e-08,0.112045038433103,4.0741487078543e-05,0.0254349657414914,"Other",2008,4
38,0,"2",1,0.00722017907592701,3.68600816545636e-09,0.0591772053057684,1.00396231034394e-05,0.00527345499740615,"Other",2008,4
39,0,"3",1,0.0234228508520922,2.86816408135132e-09,0.123561333000382,7.16947901076075e-05,0.0317769027613703,"Other",2008,4
40,0,"4",1,0.00590611481963283,1.63062173641572e-09,0.0535721561988904,5.29063150629461e-06,0.00261128780458433,"Other",2008,4
41,0,"5",1,0.00567529093904194,1.82994065296599e-09,0.0470394043538318,6.5372443576763e-06,0.00377616359414835,"Other",2008,3
42,0,"6",1,0.00688224928562354,1.96495001927758e-09,0.0560898478308748,6.32635255369258e-06,0.00510868558058776,"Other",2008,3
43,0,"7",1,0.0339289651439997,1.9838501767068e-09,0.202846423462689,8.70103645288225e-06,0.0472432283247026,"Other",2008,6
44,0,"8",1,0.0218700406349888,1.93890966112301e-09,0.118701386772826,5.09805765476162e-06,0.0340191289109149,"Other",2008,27
45,0,"9",1,0.0232657802638584,9.07092780406449e-09,0.132847202506469,1.73723106852446e-05,0.0340082556203289,"Other",2008,12
46,0,"10",1,0.0218295054403661,9.62660510850643e-09,0.135794048193623,3.32209504474206e-05,0.0275657106239198,"Other",2008,4
47,0,"11",1,0.0808511756228707,2.86319047640772e-09,0.318077696333932,1.39112735057409e-05,0.136051849429431,"Other",2008,6
48,0,"12",1,0.0440333893320151,5.4180010241168e-09,0.230311930470901,1.86824235796893e-05,0.0681908287876378,"Other",2008,14
49,0,"1",1,0.0192768848952045,3.39857517687664e-08,0.121851365850522,3.4952387407689e-05,0.0237870588666022,"Other",2009,15
50,0,"2",1,0.0074727965382194,3.63351667461996e-09,0.0601210521132314,1.05471949773861e-05,0.00546950215653162,"Other",2009,5
51,0,"3",1,0.0266770891916313,3.72825346188617e-09,0.135846040028501,8.57546693535841e-05,0.0371258706958835,"Other",2009,6
52,0,"4",1,0.0064864310624179,2.11087064845941e-09,0.0583332794690881,6.62116734721028e-06,0.00322893848086642,"Other",2009,7
53,0,"5",1,0.00578269733892622,1.99210338264763e-09,0.0476149262684455,7.05414287428051e-06,0.003998042820493,"Other",2009,5
54,0,"6",1,0.0088375128316455,2.60516983627446e-09,0.0729484957411095,7.60536207103816e-06,0.00645691824540518,"Other",2009,9
55,0,"7",1,0.0433442920181741,3.01916835592363e-09,0.251698941866367,1.21980096220772e-05,0.0621346234285441,"Other",2009,5
56,0,"8",1,0.0333612681643426,2.74228947701463e-09,0.183863936118542,7.01129549011043e-06,0.0513882722804527,"Other",2009,9
57,0,"9",1,0.0314821559546655,1.14514252107435e-08,0.181081801270683,2.20770734854764e-05,0.0460915974717589,"Other",2009,7
58,0,"10",1,0.0204356059358959,9.63760205567132e-09,0.123724586163741,3.29438684935784e-05,0.0266588233301965,"Other",2009,13
59,0,"11",1,0.0845930240624891,3.3544789384839e-09,0.323008511421369,1.61674007562098e-05,0.142467398858109,"Other",2009,7
60,0,"12",1,0.0421065014767869,5.01578896095427e-09,0.221341754515396,1.73750704688938e-05,0.0645224745988094,"Other",2009,17
61,0,"1",1,0.0253710624829726,5.4575910635648e-08,0.142686098587489,5.38391141183883e-05,0.035470484002121,"Other",2010,13
62,0,"2",1,0.00757252279341758,3.97149955845757e-09,0.0606938673569707,1.15291770799786e-05,0.0058818438690707,"Other",2010,16
63,0,"3",1,0.0280366928534437,3.89581342967421e-09,0.136379019601834,9.21382997065382e-05,0.0405327077422593,"Other",2010,16
64,0,"4",1,0.00541780338712597,1.61463055623851e-09,0.0498280233539991,5.18164948853605e-06,0.00262343590103701,"Other",2010,8
65,0,"5",1,0.0048831060490082,1.62798880731801e-09,0.0405116447358796,5.8243514413534e-06,0.00341002797127177,"Other",2010,12
66,0,"6",1,0.00657087366568223,1.8685409518985e-09,0.0531976488838383,6.03165643172633e-06,0.00492136632427052,"Other",2010,9
67,0,"7",1,0.0455305733390101,2.43162718635109e-09,0.266016247818531,1.02204671445987e-05,0.0654970693959108,"Other",2010,12
68,0,"8",1,0.0288026182454833,2.6577007197542e-09,0.153601496188341,6.87360851490569e-06,0.0461036164692979,"Other",2010,11
69,0,"9",1,0.0239431206223571,9.49271993564547e-09,0.13424439809925,1.85790456556396e-05,0.0360644494847509,"Other",2010,11
70,0,"10",1,0.0230593754970324,1.05347809579035e-08,0.142068188742369,3.55211973350893e-05,0.0294047293009295,"Other",2010,6
71,0,"11",1,0.0878270694182975,3.50561143184706e-09,0.321609582722748,1.61560089570372e-05,0.150294441996248,"Other",2010,12
72,0,"12",1,0.0467851313600087,4.76724437559795e-09,0.250358992888703,1.63736906112872e-05,0.0707146559161063,"Other",2010,9
73,0,"1",1,0.0186320940662078,3.92540342287436e-08,0.109435041468589,3.90691256665131e-05,0.024790820298032,"Other",2011,7
74,0,"2",1,0.00704203429381283,3.60428951254968e-09,0.0572100002794109,9.92183715138712e-06,0.00523448794998605,"Other",2011,7
75,0,"3",1,0.0237877210108672,3.17882736876251e-09,0.121301529383053,7.68200437838644e-05,0.0332796224952396,"Other",2011,9
76,0,"4",1,0.00788363657128436,2.0462475067226e-09,0.0722719146455484,6.59813317482739e-06,0.00315472898527068,"Other",2011,4
77,0,"5",1,0.00550422637046635,2.09420157685762e-09,0.0451682773913837,7.07256175595255e-06,0.00401085515365525,"Other",2011,10
78,0,"6",1,0.00676668152180265,2.20777933052671e-09,0.0539269582750587,6.89497712212229e-06,0.00549352140404887,"Other",2011,14
79,0,"7",1,0.0445196663019693,3.37509696261533e-09,0.231186880267412,1.40627368585486e-05,0.0720191100992734,"Other",2011,14
80,0,"8",1,0.0394915045136271,3.08184010599809e-09,0.209823373232719,7.92254894526059e-06,0.0631742366239398,"Other",2011,10
81,0,"9",1,0.0247149981395455,1.02157348871482e-08,0.136571237253263,1.98656846852149e-05,0.0374780664510492,"Other",2011,8
82,0,"10",1,0.0253107743664976,1.3041106999162e-08,0.15275252366455,4.27305591638497e-05,0.0332607558274929,"Other",2011,10
83,0,"11",1,0.1164663641055,4.20502232255978e-09,0.394813085614237,1.97189739486078e-05,0.203014270324622,"Other",2011,17
84,0,"12",1,0.0464862079676532,6.00925189798751e-09,0.237814104177889,2.00312385867688e-05,0.0728724823762851,"Other",2011,10
85,0,"1",1,0.0190080141427101,3.96006223021143e-08,0.112087820318347,4.00387485301042e-05,0.0252330403126028,"Other",2012,7
86,0,"2",1,0.008394078521188,4.5706814284602e-09,0.0680320438888817,1.23897701870674e-05,0.00616323841149669,"Other",2012,10
87,0,"3",1,0.0284036351252847,3.80336764132031e-09,0.146452208524213,8.78997581562648e-05,0.0391811269028723,"Other",2012,10
88,0,"4",1,0.00573552140492312,1.63876138786325e-09,0.0522106943104204,5.21838168825459e-06,0.0025184176120255,"Other",2012,3
89,0,"5",1,0.00560137042457771,1.84785823762523e-09,0.0462322921654361,6.44545712619847e-06,0.00374256341743959,"Other",2012,6
90,0,"6",1,0.00667024098881656,1.80463438002463e-09,0.0545859318639371,6.01989597906331e-06,0.00479250431968702,"Other",2012,8
91,0,"7",1,0.0406578224487427,2.67625406224415e-09,0.23171793635783,1.08867313531154e-05,0.0593232301432354,"Other",2012,8
92,0,"8",1,0.0356325847625517,3.06101098422923e-09,0.199604091373501,7.79559554779031e-06,0.0541385793070596,"Other",2012,9
93,0,"9",1,0.0210011022378412,8.41681971853097e-09,0.116786822225913,1.66879222235073e-05,0.0313231682709223,"Other",2012,15
94,0,"10",1,0.0337402687939364,1.6824529098471e-08,0.204280214652254,5.57167589899718e-05,0.0443431821618539,"Other",2012,15
95,0,"11",1,0.0956167990895577,3.57903017895564e-09,0.364193533407761,1.7296761372025e-05,0.161351171557439,"Other",2012,10
96,0,"12",1,0.0729290324751234,8.11768858169832e-09,0.361703299244365,2.85893042409155e-05,0.118710773670615,"Other",2012,10
97,0,"1",1,0.0191298519433036,4.08067530479327e-08,0.112499165501699,4.20062062310759e-05,0.0253960461926132,"Other",2013,14
98,0,"2",1,0.00774819867059481,4.01381545860847e-09,0.0625462585050212,1.13211467236457e-05,0.0058079266326591,"Other",2013,3
99,0,"3",1,0.0265721197137159,3.86088358555804e-09,0.133882354051871,8.71958027019873e-05,0.0374976397734906,"Other",2013,8
100,0,"4",1,0.0061006362545592,1.68528343417743e-09,0.0559020552324825,5.43207956797579e-06,0.00270042817939765,"Other",2013,1
101,0,"5",1,0.00725352169900853,2.49736330137475e-09,0.0602965114568029,8.67154073263821e-06,0.00493440764473195,"Other",2013,3
102,0,"6",1,0.00660119423465536,1.97590966772024e-09,0.0534010209856365,6.25005165176718e-06,0.00504446950017735,"Other",2013,8
103,0,"7",1,0.0361027729809394,2.70422438947677e-09,0.196481689170729,1.10753358048032e-05,0.055166604704649,"Other",2013,15
104,0,"8",1,0.0443003916203202,3.24582215589737e-09,0.234029857427229,8.29054026231074e-06,0.0719191656379169,"Other",2013,11
105,0,"9",1,0.0240009034351408,9.95013244108937e-09,0.131395783623235,1.94854353059172e-05,0.0367144390040978,"Other",2013,17
106,0,"10",1,0.0189040921016132,8.2434766863803e-09,0.116954343789825,2.85683492203571e-05,0.0239676494927941,"Other",2013,13
107,0,"11",1,0.169151958415457,4.31868432145083e-09,0.531224712420565,2.02400805342902e-05,0.302592291466291,"Other",2013,23
108,0,"12",1,0.0560586966224597,6.03791429706652e-09,0.287225175163853,2.03654870232341e-05,0.0890041576076309,"Other",2013,28
109,0,"1",1,0.0201962986718874,4.52284518266912e-08,0.113990570145811,4.65616996910591e-05,0.0278078842823922,"Other",2014,12
110,0,"2",1,0.00847652394864102,4.17953055865973e-09,0.0679521843232348,1.18408783462108e-05,0.00644437010183028,"Other",2014,15
111,0,"3",1,0.0347584667333208,4.47786436649498e-09,0.158784701912963,0.000106422948403688,0.0524112301455583,"Other",2014,16
112,0,"4",1,0.00595760012197863,1.73568608036154e-09,0.0550692959010535,5.31487029462448e-06,0.00262920576828723,"Other",2014,3
113,0,"5",1,0.00574200251541293,1.89504557289778e-09,0.0480825635625318,6.75534054400179e-06,0.00388877491228483,"Other",2014,5
114,0,"6",1,0.00682968244990195,2.18536897939607e-09,0.0551798214502943,6.80699524749196e-06,0.00540492122904206,"Other",2014,9
115,0,"7",1,0.0423973298080943,2.89741759391018e-09,0.228082331022355,1.17532656076504e-05,0.0664120005503915,"Other",2014,12
116,0,"8",1,0.0369854778140069,3.16951061272405e-09,0.187865848244499,8.23001408802018e-06,0.0618083386199361,"Other",2014,18
117,0,"9",1,0.03548955042377,1.30796298679611e-08,0.185071516445973,2.46744355556119e-05,0.0571750671961137,"Other",2014,12
118,0,"10",1,0.0335181963742311,1.30089299264636e-08,0.199913404414778,4.28634649527743e-05,0.0448437276039835,"Other",2014,14
119,0,"11",1,0.0912113176137673,3.44724999569968e-09,0.324116251455292,1.64562149319903e-05,0.156852307758971,"Other",2014,19
120,0,"12",1,0.0619824629705708,7.67521942464859e-09,0.306584314565987,2.62744059744883e-05,0.100545845944451,"Other",2014,14
1,1,"1",0,0.00277885981320643,2.72596387857937e-07,0.0219420218085055,3.1857487836199e-05,0.00168408398429467,"Other",2005,NA
2,1,"2",0,0.00326949842085667,2.88765528856953e-09,0.0239024143270324,1.24196275001076e-06,0.000303640560235319,"Other",2005,4
3,1,"3",0,0.00537116359128147,8.93944462036533e-09,0.0476190213130811,5.89540755300734e-06,0.00110886821578987,"Other",2005,5
4,1,"4",0,0.00299860471217914,1.14309541601981e-08,0.0272293705757674,3.52245559411002e-06,0.000592119864399438,"Other",2005,7
5,1,"5",0,0.00703300605939668,1.91013325372931e-08,0.0687829752167409,7.72742823624686e-06,0.00182373764138813,"Other",2005,16
6,1,"6",0,0.00297630779196682,6.28779833070177e-09,0.0238433205491024,2.13164140812953e-06,0.000428230063515559,"Other",2005,5
7,1,"7",0,0.00617936798551144,6.46846344423238e-09,0.0589671721506254,3.59021217937129e-06,0.00140285814107453,"Other",2005,5
8,1,"8",0,0.00409556530532386,3.96441510872807e-09,0.0380989837147481,2.1189202739366e-06,0.000933438793426815,"Other",2005,11
9,1,"9",0,0.00403886091558154,9.74058677341671e-09,0.0378679618919357,3.62968419594467e-06,0.0009968173507694,"Other",2005,12
10,1,"10",0,0.00298011071722803,1.56539833553335e-08,0.0273223593525916,5.90548648166142e-06,0.000942704651278194,"Other",2005,16
11,1,"11",0,0.00539997328970449,1.80533969015826e-08,0.0487332035647978,1.35968006780613e-05,0.0024423940937818,"Other",2005,36
12,1,"12",0,0.00919779229539002,1.03394715817215e-08,0.0953668769284612,5.59025602478347e-06,0.00159682279332061,"Other",2005,20
13,1,"1",0,0.00267963618121725,2.59756173073763e-07,0.0213483929446608,3.08521574950115e-05,0.0016476698252295,"Other",2006,18
14,1,"2",0,0.0032851730683891,2.91714384286454e-09,0.0239750671533739,1.25537194530347e-06,0.00030418426231892,"Other",2006,16
15,1,"3",0,0.00516905000783862,9.08393502816064e-09,0.0461910645718013,6.03192075096967e-06,0.00113235317609589,"Other",2006,16
16,1,"4",0,0.00331791628582902,1.22342439020322e-08,0.0300534541086694,3.8695891450884e-06,0.000657258196092977,"Other",2006,9
17,1,"5",0,0.00705620351316403,1.7843484143295e-08,0.0669867720920923,7.52478104706694e-06,0.00176308688209263,"Other",2006,24
18,1,"6",0,0.00283035256978388,6.5348669680701e-09,0.0242539669064077,2.20627375661691e-06,0.000442855548042367,"Other",2006,23
19,1,"7",0,0.00590306670930741,6.07890525024249e-09,0.0573645723692013,3.59483430834354e-06,0.00139491716243368,"Other",2006,14
20,1,"8",0,0.00386671577267526,4.12303821825068e-09,0.0369384221199378,2.18368787933433e-06,0.000938607081785305,"Other",2006,15
21,1,"9",0,0.00403233681375599,9.98276176174746e-09,0.0382856416345584,3.72523740956329e-06,0.00100753671520331,"Other",2006,10
22,1,"10",0,0.00330457822867823,1.6792296138378e-08,0.0294418738262327,6.11252373531906e-06,0.00101271208848904,"Other",2006,11
23,1,"11",0,0.00569463684302966,1.72282719728902e-08,0.0504898321640181,1.31920479281252e-05,0.00242134873772455,"Other",2006,23
24,1,"12",0,0.00701093594297626,9.41383800422012e-09,0.0731272977343529,4.77329438351652e-06,0.00135636363270366,"Other",2006,29
25,1,"1",0,0.00301503945352545,3.24037196030845e-07,0.0238150574454241,3.77923109115469e-05,0.00194585516055956,"Other",2007,28
26,1,"2",0,0.00311535028220013,2.81078974881772e-09,0.0229666654969372,1.2013092803443e-06,0.000294071312786491,"Other",2007,17
27,1,"3",0,0.00514966125039871,9.01091576668877e-09,0.0463321943920654,5.94236349935543e-06,0.00113611096503254,"Other",2007,10
28,1,"4",0,0.00291131662094743,1.02092868009773e-08,0.0255084730276574,3.08394217296366e-06,0.000536059771469146,"Other",2007,9
29,1,"5",0,0.00712136956801128,1.8848196676168e-08,0.0695185818475313,7.7846215312e-06,0.00179660433539562,"Other",2007,17
30,1,"6",0,0.0030192535480636,6.32204470833687e-09,0.0250411890678212,2.15941458414141e-06,0.000444982391052652,"Other",2007,14
31,1,"7",0,0.00581610790322993,6.60074594394116e-09,0.0578232427948378,3.62300502443553e-06,0.00143150464663124,"Other",2007,16
32,1,"8",0,0.00383792457952272,3.77738447181809e-09,0.036393622361518,2.04600065634245e-06,0.00090511516085933,"Other",2007,6
33,1,"9",0,0.00387108552770108,9.45136756539168e-09,0.0369129060287103,3.48912015466974e-06,0.000979278565978899,"Other",2007,9
34,1,"10",0,0.00351442648544938,1.70729725418536e-08,0.0319260822985737,6.63305007664198e-06,0.0010922324192223,"Other",2007,18
35,1,"11",0,0.0053361764770981,1.75189530906316e-08,0.0486011348863414,1.37364771975836e-05,0.00246546272848056,"Other",2007,30
36,1,"12",0,0.00876988109610044,9.5348862000072e-09,0.0894703882554915,4.79699686774313e-06,0.00136392548049951,"Other",2007,26
